,County,Year,Total Number of PA.gov Overdoses Per County/Year,Percent Narcan Admin Per County/Year,Percent Survive Overdose Per County/Year,%Arrests Fentanyl,Legal Opiod Dispense per Person,Risky Opiod Prescribe per Person
177,Tioga,2019,22,0.7727272727272727,0.7272727272727273,0.0,2.4500499451821174,0.13588305518333535
178,Tioga,2020,18,0.3333333333333333,0.7222222222222222,,2.2900004872700697,0.1232230541946644
179,Tioga,2021,24,0.5833333333333334,0.7083333333333334,0.0,1.7214239818102084,0.08945734315989767
180,Columbia,2018,13,0.6923076923076923,0.6153846153846154,0.0,2.793060083118328,0.15816691643363667
181,Columbia,2019,9,1.0,0.7777777777777778,20.0,2.3788958239992586,0.11910485577888671
182,Columbia,2020,34,0.6470588235294118,0.7941176470588235,33.33333333333333,2.0630579201878656,0.10161675912849352
183,Columbia,2021,12,0.5833333333333334,0.5833333333333334,62.5,1.4511181719526627,0.0705262510341434
184,Potter,2020,2,1.0,1.0,,5.015670895340327,0.14997402925750183
185,Potter,2021,3,0.3333333333333333,0.3333333333333333,0.0,3.710819098800317,0.11786709887576238
186,Fulton,2018,2,0.0,0.5,28.57142857142857,6.2972849683979115,0.20555303654850235
187,Fulton,2019,6,0.5,1.0,0.0,5.3466501786205,0.1565677383896675
188,Fulton,2020,11,0.5454545454545454,0.7272727272727273,0.0,4.656080654025832,0.11980634347300081
189,Fulton,2021,13,0.38461538461538464,0.6923076923076923,0.0,3.5182178655770815,0.09614892159157735
190,Wyoming,2018,17,0.5882352941176471,0.5882352941176471,0.0,4.810588054777705,0.28908627104990603
191,Wyoming,2019,8,0.5,0.625,0.0,4.018240822432775,0.21559975449767924
192,Wyoming,2020,6,0.6666666666666666,0.8333333333333334,25.0,3.6374371859296484,0.17267212002301582
193,Wyoming,2021,9,0.5555555555555556,0.8888888888888888,0.0,2.5503312149994244,0.11894303515355403
194,Butler,2018,37,0.7297297297297297,0.7297297297297297,0.0,1.9066530245712545,0.16272017877510153
195,Butler,2019,51,0.8235294117647058,0.8627450980392157,2.7777777777777777,1.8213032415889514,0.13501076056832315
196,Butler,2020,54,0.7777777777777778,0.7037037037037037,30.985915492957744,1.6674047160706638,0.12122605600770013
197,Butler,2021,44,0.7954545454545454,0.6818181818181818,21.59090909090909,1.1473165666528697,0.08461175063775334
198,Somerset,2018,21,0.42857142857142855,0.6666666666666666,12.5,2.4160528268289063,0.19863831968595289
199,Somerset,2019,18,0.6111111111111112,0.6666666666666666,3.8461538461538463,2.0557876134846014,0.14840696623453709
200,Somerset,2020,26,0.5769230769230769,0.5384615384615384,0.0,1.7442716076029625,0.1208349810116149
201,Somerset,2021,27,0.4074074074074074,0.4444444444444444,16.129032258064516,1.2376552809331032,0.08354581636980128
202,Fayette,2018,34,0.6176470588235294,0.7058823529411765,1.9230769230769231,2.953624266327133,0.26581286295456663
